post_id,post_title,post_date,post_excerpt,lat_lng,location_id,location_name,location_notes,street_address,city,state,zip,county,total_cost,start_year,completion_year,new_deal_agencies,new_deal_categories,artists,contractors,designers,status,menu_order,image
33760,Post Office &#8211; Franklin MA,2013,Constructed by the Treasury in 1934.,"42.084091, -71.39790800000003",,,,43 Main Street,Franklin,MA,2038,Norfolk,,1934,,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/11/Franklin-MA-PO-300x200.jpg
39611,Post Office (former) &#8211; Somerville MA,2014,"The former branch post office at 237 Washington St. in downtown Somerville, Massachusetts was constructed with federal funds. Placed on the National Register of Historic Places in 1986, the building...","42.3797596, -71.09359649999999",9214,Post Office - Somerville MA,,237 Washington St.,Somerville,MA,2143,Middlesex,,1934,1935,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Somerville-MA-PO-300x180.jpg
39648,Post Office Mural &#8211; Somerville MA,2014,"The lobby of the old post office (now privately owned) contains a New Deal mural entitled &quot;A Skirmish between Bristish and Colonists,&quot; which was painted in 1939 by Ross E. Moffett. The...","42.3797596, -71.09359649999999",9214,Post Office - Somerville MA,,237 Washington St.,Somerville,MA,2143,Middlesex,,1934,1939,Treasury Section of Fine Arts,"Art, Mural",Ross E. Moffett,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Somerville-MA-PO-Mural-300x112.jpg
41653,Wrentham State Forest Improvements &#8211; Wrentham MA,2014,"The Massachusetts Department of Forestry acquired &quot;one thousand acres of land in Wrentham and Plainville&quot; in 1934. CCC labor was utilized to &quot;clean up the underbrush, make the...","42.040511, -71.322571",,,,,Wrentham,MA,,Norfolk,,1934,,Civilian Conservation Corps (CCC),"Parks and recreation, Trails, Tree Planting",,,,,,
41655,Fire Station Improvements &#8211; Foxboro MA,2014,"In 1934 The Foxboro Reporter wrote that work on the hose room at Foxboro, Massachusetts&#039;s fire station was a Civil Works Administration project.  Exact location and current status of this...","42.0653768, -71.24783079999997",,,General marker for city of Foxboro.,,Foxboro,MA,,Norfolk,,1934,,Civil Works Administration (CWA),"Firehouses, Public buildings",,,,,,
41656,Town Office Improvements &#8211; Foxboro MA,2014,"In 1934 The Foxboro Reporter wrote that Civil Works Administration labor was used to improve and redecorate the town offices of Foxboro, Massachusetts.","42.0653768, -71.24783079999997",,,General marker for Foxboro.,,Foxboro,MA,,Norfolk,,1934,,Civil Works Administration (CWA),"City Halls, Public buildings",,,,,,
41744,Fire Department Improvements &#8211; Mansfield MA,2014,"E. R. A. funds were used to assist the Mansfield, Massachusetts Fire Department with upkeep and beautification in 1934. &quot;The Central Station received a coat of paint on all outside wood and...","42.03345650000001, -71.21905779999997",,,General marker for town of Mansfield. Exact location and current status of the fire station unknown to the Living New Deal.,,Mansfield,MA,,Bristol,,1934,1934,Federal Emergency Relief Administration (FERA),"Firehouses, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Old-Fire-Dept-300x183.jpg
41746,Memorial Park &#8211; Mansfield MA,2014,"The development of Memorial Park in Mansfield, Massachusetts during the 1930s was made possible by the &quot;Federal Relief Administration&quot; and the Works Progress Administration. The park was...","42.031204, -71.208337",,,,,Mansfield,MA,2048,Bristol,,1934,1936,"Federal Emergency Relief Administration (FERA), Works Progress Administration (WPA)",Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Memorial-Park-2014a-300x225.jpg
40300,Springdale Park Building &#8211; Holyoke MA,2014,Springdale Park in Holyoke contains a large brick building constructed by the WPA in 1935-36. The building is currently used for storage by the Parks Department.,"42.188779058227794, -72.62142273862304",,,,844 Main St.,Holyoke,MA,1040,Hampden,,1935,1936,Works Progress Administration (WPA),Parks and recreation,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/DSCN0046-300x225.jpeg
40033,Post Office &#8211; Great Barrington MA,2014,"The post office in Great Barrington, Massachusetts was constructed with federal funds. The Colonial Revival-style post office was &quot;designed by architect Lorimer Rich and constructed in 1935. It...","42.1963643, -73.3613724",,,,222 Main St.,Great Barrington,MA,1230,Berkshire,,1935,1936,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Great-Barrington-MA-PO-300x199.jpg
40993,Camp Edwards &#8211; Bourne MA,2014,"&quot;Between 1935 and 1940, Massachusetts and the federal government, primarily using Works Project Administration funds, constructed 63 buildings (all but Buildings 102 and the old Williams...","41.669812, -70.563090",,,,,Bourne,MA,,Barnstable,,1935,1940,Works Progress Administration (WPA),Military,,,,,,
42224,Lighthouse (former) &#8211; New Bedford MA,2014,This small lighthouse bears a plaque showing it was built by the WPA in 1935-36. It no longer functions as a light house. Another more recent inscription shows it was &quot;Relocated and...,"41.637919, -70.928453",,,,Grand Army of the Republic Highway,New Bedford,MA,2740,Bristol,,1935,1936,Works Progress Administration (WPA),"Lighthouses, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Image-6-21-14-at-9.18-PM-126x225.jpg
48773,Dwight Hall (Framingham State University) &#8211; Framingham MA,2014,"Dwight Hall, located in the southeast portion of the Framingham State University campus, was constructed with the assistance of federal Public Works Administration (PWA) funds. The PWA contributed...","42.297310, -71.435579",10372,Framingham State University - Framingham MA,,Framingham State University,Framingham,MA,,,,1935,1937,Public Works Administration (PWA),Educational,,,,,,
40030,Post Office &#8211; Gardner MA,2014,"The post office in Gardner, Massachusetts was constructed with federal funds in 1936. The building is still in use today.","42.57455239999999, -71.99534619999997",,,,69 Pleasant St.,Gardner,MA,1440,Worcester,,1936,,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Gardner-MA-PO-300x199.jpg
40999,Provincetown Cemetery Improvements &#8211; Provincetown MA,2014,"The Provincetown Advocate reported in 1937: &quot;Work on the Provincetown cemetery is being resumed after a shutdown since last spring. Harry W. Jordan, WPA foreman, reports that 12 men started work...","42.055358, -70.188914",,,,,Provincetown,MA,,Barnstable,,1936,1937,Works Progress Administration (WPA),"Cemeteries, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/Provincetown-MA-Cemetery-292x225.jpg
41000,Race Point Road &#8211; Provincetown MA,2014,The Providence Advocate reported in 1936: &quot;Work was started on the new road to the Airport on Monday [Feb. 17]. This is a WPA project and at present is employing 16...,"42.072604, -70.202769",,,,Race Point Rd.,Provincetown,MA,,Barnstable,,1936,,Works Progress Administration (WPA),"Roads, highways and bridges, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/Provincetown-MA-Race-Point-Rd-292x225.jpg
42681,Old Windmill Restoration &#8211; Eastham MA,2014,"The Old Windmill in Eastham, Massachusetts, which dates to 1793, was &quot;restored by a Works Progress Administration Project in...","41.830480, -69.974750",,,,Samoset Rd.,Eastham,MA,2642,Barnstable,,1936,1936,Works Progress Administration (WPA),Public buildings,,,,,,
48759,Suffolk County Courthouse &#8211; Boston MA,2014,"Boston, Massachusetts&#039;s Suffolk County Courthouse was constructed between 1936 and 1939 with federal Public Works Administration (PWA) funds. The PWA contributed a grant of $2,151,000; the final...","42.35984, -71.06113",,,,1 Pemberton Square,Boston,MA,2108,Suffolk,,1936,1939,Public Works Administration (PWA),"Courthouses, Public buildings",,,Desmond and Lord,,,
48854,Manning Bowl (demolished) &#8211; Lynn MA,2014,"The former 17,000-seat Manning Bowl was constructed by the federal Works Progress Administration between 1936 and 1938. The facility was demolished in 2004.","42.475053, -70.954762",,,,,Lynn,MA,,,,1936,1938,Works Progress Administration (WPA),"No Longer Extant, Parks and recreation, Stadiums",,,Cyril Harding,,,
34060,Post Office (former) &#8211; Stoughton MA,2013,This former post office building was constructed by the Treasury in 1937. It is now privately owned. &lt;div id=&quot;meta&quot;&gt; &lt;div id=&quot;description_div&quot;&gt;  The post office...,"42.1235337, -71.10096670000001",,,,19 Park St.,Stoughton,MA,2072,Norfolk,,1937,1940,"Treasury Department (TD), Treasury Section of Fine Arts","Art, Mural, Post Offices, Public buildings",Jean Watson,,,Marked,,http://livingnewdeal.org/wp-content/uploads/2013/11/Stoughton-MA-Old-PO-300x225.jpg
34021,Post Office &#8211; Walpole MA,2013,The Walpole post office was constructed in 1937 with New Deal funds.,"42.144499, -71.25311490000001",,,,10 Common St.,Walpole,MA,2081,Norfolk,,1937,,Treasury Department (TD),"Post Offices, Public buildings",,,,Marked,,http://livingnewdeal.org/wp-content/uploads/2013/11/Walpole-MA-PO-300x199.jpg
48826,Scituate Visitors Center &#8211; Scituate MA,2014,"What is currently the Scituate Visitors Center, located at the North Scituate MBTA station in Scituate, Massachusetts, was constructed as a federal WPA project during the late 1930s.","42.219584, -70.787876",,,,Country Way,Scituate,MA,,,,1937,1938,Works Progress Administration (WPA),Parks and recreation,,,,,,
33755,Former Post Office &#8211; Foxboro MA,2013,This former post office building was constructed by the Treasury in 1938. It now houses private real estate offices. A New Deal &lt;a...,"42.065152, -71.24979",,,,4 Cocasset St,Foxboro,MA,2035,Norfolk,,1938,,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/11/Foxboro-MA-Old-PO-300x200.jpg
39705,Post Office &#8211; Adams MA,2014,"The Adams, Massachusetts post office was constructed between 1938 and 1940 using federal funds. The building is still in use today.  A New Deal-funded fresco, ï¿_ï¿_ï¿_Quakers and the Site of Adams,ï¿_Ûù painted...","42.620827, -73.120465",9237,Post Office - Adams MA,,1 Center St.,Adams,MA,1220,Berkshire,,1938,1940,Treasury Department (TD),"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Adams-MA-PO-300x225.jpg
40980,Provincetown Harbor Clam Reseeding &#8211; Provincetown MA,2014,"WPA laborers worked to &quot;transplant clams from polluted to clean waters&quot; in Provincetown Harbor in a project begun Dec. 13, 1938. 13 workers were initially involved in the project, as...","42.050104, -70.179154",,,,,Provincetown,MA,,Barnstable,,1938,,Works Progress Administration (WPA),New Deal Work Site,,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/Provincetown-MA-Harbor-292x225.jpg
40981,WPA Sidewalks &#8211; Sandwich MA,2014,"A WPA project in Sandwich, Massachusetts approved in late 1938 involved the construction of sidewalks &quot;in the thickly populated sections of the...","41.7589615, -70.49393169999996",,,General marker for city of Sandwich.,,Sandwich,MA,,Barnstable,,1938,,Works Progress Administration (WPA),"Sidewalks and Stairs, Utilities and Infrastructure",,,,,,
40982,Crowell-Shawme State Forest Improvements &#8211; Sandwich MA,2014,"In late 1938 the WPA approved a project involving work to be done in the Massachusetts&#039;s Crowell-Shawme State Forest, by the town of Sandwich. The aim of the work was to &quot;prevent disastrous...","41.760403, -70.524039",,,,,Sandwich,MA,,Barnstable,,1938,,Works Progress Administration (WPA),Parks and recreation,,,,,,
41649,Municipal Water Storage Tank &#8211; Foxboro MA,2014,"&quot;The water storage tank for the town water system, located on the hill at the end of Glenwood Avenue, was inadequate for the growing community. Engineers recommended a 1,023,000-gallon tank on...","42.076202, -71.267446",,,,Main Street,Foxboro,MA,2035,Norfolk,,1938,1939,Works Progress Administration (WPA),"Utilities and Infrastructure, Water supply",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Foxboro-MA-Water-Tank-168x225.jpg
41650,Cocasset Street Reconstruction &#8211; Foxboro MA,2014,"Cocasset Street in Foxboro, Massachusetts was reconstructed as part of a WPA project that began in March 1938. This included the widening and resurfacing of the thoroughfare. The widening forced the...","42.063816, -71.242289",,,,Cocasset St.,Foxboro,MA,,Norfolk,,1938,,Works Progress Administration (WPA),"Roads, highways and bridges, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Foxboro-MA-CocassetSt-300x225.jpg
43958,Huntington Ave. Subway Extension &#8211; Boston MA,2014,"In 1938-1941 the WPA constructed this Boston subway extension, part of the Boston Elevated Railway which now appears to be part of the MBTA Green Line underground light rail route.  The Boston Herald...","42.3384957, -71.0938271",,,,Huntington Ave.,Boston,MA,2115,Suffolk,,1938,1941,Works Progress Administration (WPA),"Roads, highways and bridges, Utilities and Infrastructure",,,,,,
48763,Fire Department &#8211; Palmer MA,2014,"The Town of Palmer, Massachusetts&#039;s website states:  &quot;1938 showed a major change for the Fire Department. The sixth chief was elected, a new engine house built, and new fire apparatus...","42.157000, -72.328291",,,,12 Walnut St.,Palmer,MA,1069,,,1938,1939,Public Works Administration (PWA),"Firehouses, Public buildings",,,,,,
48765,Fire Department &#8211; Rockland MA,2014,"Rockland, Massachusetts received a new fire station with the assistance of federal Public Works Administration (PWA) funds. Construction on the building began in 1938 and was completed 1939. The...","42.131997, -70.916366",,,,360 Union St.,Rockland,MA,2370,,,1938,1939,Public Works Administration (PWA),"Firehouses, Public buildings",,,,,,
34016,Post Office &#8211; East Walpole MA,2013,"The East Walpole post office was constructed in 1939-1940. The mural &quot;Early Paper Making,&quot; painted by George Kanelous, was installed above the Postmaster&#039;s door in...","42.161008, -71.214617",8400,Post Office - East Walpole MA,,31 Union St.,East Walpole,MA,2032,Norfolk,,1939,1940,Treasury Department (TD),"Post Offices, Public buildings",,,,Marked,,http://livingnewdeal.org/wp-content/uploads/2013/11/East-Walpole-MA-PO-300x199.jpg
40094,Worcester Public Library Murals &#8211; Worcester MA,2014,"&quot;Three mural panels by Ralf Edgar Nickelsen are located on the second floor of the Main Library. The murals are titled: &lt;ul&gt; 	&lt;li&gt;Reading of the Mail ï¿_ï¿_ï¿_ Communication of Ideas (87ï¿_Ûù x...","42.2608645, -71.80013529999997",,,,3 Salem St.,Worcester,MA,1608,Worcester,,1940,1940,Treasury Section of Fine Arts,"Art, Mural",Ralf Edgar Nickelsen,,,,,
40975,Barnstable Airport Improvements &#8211; Hyannis MA,2014,"&quot;In 1940, leading up to World War II, the federal WPA program improved the airport for possible use by our armed...","41.666399, -70.284285",,,,480 Barnstable Rd.,Hyannis,MA,2601,Barnstable,,1940,,Works Progress Administration (WPA),"Airports, Utilities and Infrastructure",,,,,,
40976,Province Lands Improvements &#8211; Provincetown MA,2014,"The Provincetown Advocate wrote in March 1940 that WPA funds were to be used to improve the Province Lands north of Provincetown, MA, now part of Cape Cod National Seashore.  &quot;Within a month 30...","42.061582, -70.214863",,,,,Provincetown,MA,,Barnstable,,1940,,Works Progress Administration (WPA),"Parks and recreation, Tree Planting",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/Provincetown-MA-Province-Lands1-292x225.jpg
